=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2020.09.24 16:20:39 =~=~=~=~=~=~=~=~=~=~=~=
$AIPOV,045232.1587,41.555,41.555,-41.555,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,197.554,200.000,-200.000,197.554,-200.000,-200.000,41.555,04400201*55
$AIPOV,045232.2087,41.613,41.613,-41.613,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,196.325,200.000,-200.000,196.325,-200.000,-200.000,41.613,04400201*53
$AIPOV,045232.2587,41.671,41.671,-41.671,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,195.457,200.000,-200.000,195.457,-200.000,-200.000,41.671,04400201*56
$AIPOV,045232.3087,41.730,41.730,-41.730,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,195.034,200.000,-200.000,195.034,-200.000,-200.000,41.730,04400201*52
$AIPOV,045232.3587,41.790,41.790,-41.790,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,195.096,200.000,-200.000,195.096,-200.000,-200.000,41.790,04400201*57
$AIPOV,045232.4087,41.851,41.851,-41.851,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,195.639,200.000,-200.000,195.639,-200.000,-200.000,41.851,04400201*55
$AIPOV,045232.4587,41.912,41.912,-41.912,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,196.608,200.000,-200.000,196.608,-200.000,-200.000,41.912,04400201*50
$AIPOV,045232.5087,41.974,41.974,-41.974,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,197.909,200.000,-200.000,197.909,-200.000,-200.000,41.974,04400201*54
$AIPOV,045232.5587,42.037,42.037,-42.037,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,199.415,200.000,-200.000,199.415,-200.000,-200.000,42.037,04400201*51
$AIPOV,045232.6087,42.101,42.101,-42.101,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,200.982,200.000,-200.000,200.982,-200.000,-200.000,42.101,04400201*57
$AIPOV,045232.6587,42.165,42.165,-42.165,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,202.448,200.000,-200.000,202.448,-200.000,-200.000,42.165,04400201*52
$AIPOV,045232.7087,42.230,42.230,-42.230,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,203.676,200.000,-200.000,203.676,-200.000,-200.000,42.230,04400201*56
$AIPOV,045232.7587,42.296,42.296,-42.296,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,204.543,200.000,-200.000,204.543,-200.000,-200.000,42.296,04400201*53
$AIPOV,045232.8087,42.362,42.362,-42.362,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,204.966,200.000,-200.000,204.966,-200.000,-200.000,42.362,04400201*59
$AIPOV,045232.8587,42.429,42.429,-42.429,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,204.903,200.000,-200.000,204.903,-200.000,-200.000,42.429,04400201*5C
$AIPOV,045232.9087,42.497,42.497,-42.497,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,204.360,200.000,-200.000,204.360,-200.000,-200.000,42.497,04400201*58
$AIPOV,045232.9587,42.565,42.565,-42.565,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,203.391,200.000,-200.000,203.391,-200.000,-200.000,42.565,04400201*5D
$AIPOV,045233.0087,42.634,42.634,-42.634,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,202.089,200.000,-200.000,202.089,-200.000,-200.000,42.634,04400201*50
$AIPOV,045233.0587,42.704,42.704,-42.704,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,200.583,200.000,-200.000,200.583,-200.000,-200.000,42.704,04400201*55
$AIPOV,045233.1087,42.774,42.774,-42.774,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,199.020,200.000,-200.000,199.020,-200.000,-200.000,42.774,04400201*51
$AIPOV,045233.1587,42.844,42.844,-42.844,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,197.554,200.000,-200.000,197.554,-200.000,-200.000,42.844,04400201*54
$AIPOV,045233.2087,42.915,42.915,-42.915,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,196.326,200.000,-200.000,196.326,-200.000,-200.000,42.915,04400201*52
$AIPOV,045233.2587,42.987,42.987,-42.987,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,195.457,200.000,-200.000,195.457,-200.000,-200.000,42.987,04400201*57
$AIPOV,045233.3087,43.059,43.059,-43.059,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,195.034,200.000,-200.000,195.034,-200.000,-200.000,43.059,04400201*53
$AIPOV,045233.3587,43.132,43.132,-43.132,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,195.096,200.000,-200.000,195.096,-200.000,-200.000,43.132,04400201*56
$AIPOV,045233.4087,43.205,43.205,-43.205,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,195.639,200.000,-200.000,195.639,-200.000,-200.000,43.205,04400201*54
$AIPOV,045233.4587,43.278,43.278,-43.278,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,196.608,200.000,-200.000,196.608,-200.000,-200.000,43.278,04400201*51
$AIPOV,045233.5087,43.352,43.352,-43.352,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,197.909,200.000,-200.000,197.909,-200.000,-200.000,43.352,04400201*55
$AIPOV,045233.5587,43.427,43.427,-43.427,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,199.416,200.000,-200.000,199.416,-200.000,-200.000,43.427,04400201*50
$AIPOV,045233.6087,43.502,43.502,-43.502,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,200.982,200.000,-200.000,200.982,-200.000,-200.000,43.502,04400201*56
$AIPOV,045233.6587,43.577,43.577,-43.577,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,202.448,200.000,-200.000,202.448,-200.000,-200.000,43.577,04400201*53
$AIPOV,045233.7087,43.652,43.652,-43.652,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,203.676,200.000,-200.000,203.676,-200.000,-200.000,43.652,04400201*57
$AIPOV,045233.7587,43.728,43.728,-43.728,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,204.543,200.000,-200.000,204.543,-200.000,-200.000,43.728,04400201*52
$AIPOV,045233.8087,43.804,43.804,-43.804,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,204.966,200.000,-200.000,204.966,-200.000,-200.000,43.804,04400201*58
$AIPOV,045233.8587,43.880,43.880,-43.880,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,204.903,200.000,-200.000,204.903,-200.000,-200.000,43.880,04400201*5D
$AIPOV,045233.9087,43.957,43.957,-43.957,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,204.361,200.000,-200.000,204.361,-200.000,-200.000,43.957,04400201*59
$AIPOV,045233.9587,44.034,44.034,-44.034,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,203.391,200.000,-200.000,203.391,-200.000,-200.000,44.034,04400201*5C
$AIPOV,045234.0087,44.111,44.111,-44.111,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,202.090,200.000,-200.000,202.090,-200.000,-200.000,44.111,04400201*57
$AIPOV,045234.0587,44.188,44.188,-44.188,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,200.583,200.000,-200.000,200.583,-200.000,-200.000,44.188,04400201*52
$AIPOV,045234.1087,44.266,44.266,-44.266,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,199.020,200.000,-200.000,199.020,-200.000,-200.000,44.266,04400201*56
$AIPOV,045234.1587,44.344,44.344,-44.344,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,197.554,200.000,-200.000,197.554,-200.000,-200.000,44.344,04400201*53
$AIPOV,045234.2087,44.422,44.422,-44.422,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,196.326,200.000,-200.000,196.326,-200.000,-200.000,44.422,04400201*55
$AIPOV,045234.2587,44.500,44.500,-44.500,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,195.457,200.000,-200.000,195.457,-200.000,-200.000,44.500,04400201*50
$AIPOV,045234.3087,44.578,44.578,-44.578,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,195.034,200.000,-200.000,195.034,-200.000,-200.000,44.578,04400201*54
$AIPOV,045234.3587,44.656,44.656,-44.656,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,195.096,200.000,-200.000,195.096,-200.000,-200.000,44.656,04400201*51
$AIPOV,045234.4087,44.735,44.735,-44.735,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,195.639,200.000,-200.000,195.639,-200.000,-200.000,44.735,04400201*53
$AIPOV,045234.4587,44.813,44.813,-44.813,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,196.608,200.000,-200.000,196.608,-200.000,-200.000,44.813,04400201*56
$AIPOV,045234.5087,44.892,44.892,-44.892,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,197.909,200.000,-200.000,197.909,-200.000,-200.000,44.892,04400201*52
$AIPOV,045234.5587,44.970,44.970,-44.970,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,199.416,200.000,-200.000,199.416,-200.000,-200.000,44.970,04400201*57
$AIPOV,045234.6087,45.049,45.049,-45.049,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,200.982,200.000,-200.000,200.982,-200.000,-200.000,45.049,04400201*51
$AIPOV,045234.6587,45.127,45.127,-45.127,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,202.448,200.000,-200.000,202.448,-200.000,-200.000,45.127,04400201*54
$AIPOV,045234.7087,45.206,45.206,-45.206,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,203.676,200.000,-200.000,203.676,-200.000,-200.000,45.206,04400201*50
$AIPOV,045234.7587,45.284,45.284,-45.284,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,204.543,200.000,-200.000,204.543,-200.000,-200.000,45.284,04400201*55
$AIPOV,045234.8087,45.363,45.363,-45.363,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,204.966,200.000,-200.000,204.966,-200.000,-200.000,45.363,04400201*5F
$AIPOV,045234.8587,45.441,45.441,-45.441,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,204.903,200.000,-200.000,204.903,-200.000,-200.000,45.441,04400201*5A
$AIPOV,045234.9087,45.519,45.519,-45.519,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,204.360,200.000,-200.000,204.360,-200.000,-200.000,45.519,04400201*5E
$AIPOV,045234.9587,45.597,45.597,-45.597,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,203.391,200.000,-200.000,203.391,-200.000,-200.000,45.597,04400201*5B
$AIPOV,045235.0087,45.675,45.675,-45.675,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,202.090,200.000,-200.000,202.090,-200.000,-200.000,45.675,04400201*56
$AIPOV,045235.0587,45.753,45.753,-45.753,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,200.582,200.000,-200.000,200.582,-200.000,-200.000,45.753,04400201*53
$AIPOV,045235.1087,45.830,45.830,-45.830,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,199.021,200.000,-200.000,199.021,-200.000,-200.000,45.830,04400201*57
$AIPOV,045235.1587,45.908,45.908,-45.908,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,197.553,200.000,-200.000,197.553,-200.000,-200.000,45.908,04400201*52
$AIPOV,045235.2087,45.985,45.985,-45.985,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,196.326,200.000,-200.000,196.326,-200.000,-200.000,45.985,04400201*54
$AIPOV,045235.2587,46.062,46.062,-46.062,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,195.458,200.000,-200.000,195.458,-200.000,-200.000,46.062,04400201*51
$AIPOV,045235.3087,46.138,46.138,-46.138,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,195.034,200.000,-200.000,195.034,-200.000,-200.000,46.138,04400201*55
$AIPOV,045235.3587,46.215,46.215,-46.215,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,195.096,200.000,-200.000,195.096,-200.000,-200.000,46.215,04400201*50
$AIPOV,045235.4087,46.291,46.291,-46.291,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,195.639,200.000,-200.000,195.639,-200.000,-200.000,46.291,04400201*52
$AIPOV,045235.4587,46.366,46.366,-46.366,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,196.608,200.000,-200.000,196.608,-200.000,-200.000,46.366,04400201*57
$AIPOV,045235.5087,46.442,46.442,-46.442,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,197.909,200.000,-200.000,197.909,-200.000,-200.000,46.442,04400201*53
$AIPOV,045235.5587,46.517,46.517,-46.517,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,199.415,200.000,-200.000,199.415,-200.000,-200.000,46.517,04400201*56
$AIPOV,045235.6087,46.592,46.592,-46.592,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,200.982,200.000,-200.000,200.982,-200.000,-200.000,46.592,04400201*50
$AIPOV,045235.6587,46.666,46.666,-46.666,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,202.447,200.000,-200.000,202.447,-200.000,-200.000,46.666,04400201*55
$AIPOV,045235.7087,46.740,46.740,-46.740,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,203.676,200.000,-200.000,203.676,-200.000,-200.000,46.740,04400201*51
$AIPOV,045235.7587,46.813,46.813,-46.813,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,204.543,200.000,-200.000,204.543,-200.000,-200.000,46.813,04400201*54
$AIPOV,045235.8087,46.886,46.886,-46.886,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,204.965,200.000,-200.000,204.965,-200.000,-200.000,46.886,04400201*5E
$AIPOV,045235.8587,46.958,46.958,-46.958,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,204.903,200.000,-200.000,204.903,-200.000,-200.000,46.958,04400201*5B
$AIPOV,045235.9087,47.030,47.030,-47.030,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,204.360,200.000,-200.000,204.360,-200.000,-200.000,47.030,04400201*5F
$AIPOV,045235.9587,47.102,47.102,-47.102,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,203.391,200.000,-200.000,203.391,-200.000,-200.000,47.102,04400201*5A
$AIPOV,045236.0087,47.173,47.173,-47.173,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,202.089,200.000,-200.000,202.089,-200.000,-200.000,47.173,04400201*55
$AIPOV,045236.0587,47.243,47.243,-47.243,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,200.584,200.000,-200.000,200.584,-200.000,-200.000,47.243,04400201*50
$AIPOV,045236.1087,47.313,47.313,-47.313,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,199.021,200.000,-200.000,199.021,-200.000,-200.000,47.313,04400201*54
$AIPOV,045236.1587,47.383,47.383,-47.383,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,197.554,200.000,-200.000,197.554,-200.000,-200.000,47.383,04400201*51
$AIPOV,045236.2087,47.451,47.451,-47.451,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,196.326,200.000,-200.000,196.326,-200.000,-200.000,47.451,04400201*57
$AIPOV,045236.2587,47.519,47.519,-47.519,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,195.457,200.000,-200.000,195.457,-200.000,-200.000,47.519,04400201*52
$AIPOV,045236.3087,47.587,47.587,-47.587,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,195.034,200.000,-200.000,195.034,-200.000,-200.000,47.587,04400201*56
$AIPOV,045236.3587,47.654,47.654,-47.654,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,195.096,200.000,-200.000,195.096,-200.000,-200.000,47.654,04400201*53
$AIPOV,045236.4087,47.720,47.720,-47.720,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,195.639,200.000,-200.000,195.639,-200.000,-200.000,47.720,04400201*51
$AIPOV,045236.4587,47.786,47.786,-47.786,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,196.608,200.000,-200.000,196.608,-200.000,-200.000,47.786,04400201*54
$AIPOV,045236.5087,47.851,47.851,-47.851,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,197.909,200.000,-200.000,197.909,-200.000,-200.000,47.851,04400201*50
$AIPOV,045236.5587,47.915,47.915,-47.915,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,199.415,200.000,-200.000,199.415,-200.000,-200.000,47.915,04400201*55
$AIPOV,045236.6087,47.978,47.978,-47.978,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,200.981,200.000,-200.000,200.981,-200.000,-200.000,47.978,04400201*53
$AIPOV,045236.6587,48.041,48.041,-48.041,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,202.448,200.000,-200.000,202.448,-200.000,-200.000,48.041,04400201*56
$AIPOV,045236.7087,48.103,48.103,-48.103,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,203.678,200.000,-200.000,203.678,-200.000,-200.000,48.103,04400201*52
$AIPOV,045236.7587,48.164,48.164,-48.164,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,204.543,200.000,-200.000,204.543,-200.000,-200.000,48.164,04400201*57
$AIPOV,045236.8087,48.225,48.225,-48.225,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,204.966,200.000,-200.000,204.966,-200.000,-200.000,48.225,04400201*5D
$AIPOV,045236.8587,48.284,48.284,-48.284,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,204.903,200.000,-200.000,204.903,-200.000,-200.000,48.284,04400201*58
$AIPOV,045236.9087,48.343,48.343,-48.343,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,204.360,200.000,-200.000,204.360,-200.000,-200.000,48.343,04400201*5C
$AIPOV,045236.9587,48.401,48.401,-48.401,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,203.391,200.000,-200.000,203.391,-200.000,-200.000,48.401,04400201*59
$AIPOV,045237.0087,48.458,48.458,-48.458,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,202.089,200.000,-200.000,202.089,-200.000,-200.000,48.458,04400201*54
$AIPOV,045237.0587,48.514,48.514,-48.514,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,200.584,200.000,-200.000,200.584,-200.000,-200.000,48.514,04400201*51
$AIPOV,045237.1087,48.570,48.570,-48.570,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,199.021,200.000,-200.000,199.021,-200.000,-200.000,48.570,04400201*55
$AIPOV,045237.1587,48.624,48.624,-48.624,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,197.553,200.000,-200.000,197.553,-200.000,-200.000,48.624,04400201*50
$AIPOV,045237.2087,48.678,48.678,-48.678,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,196.325,200.000,-200.000,196.325,-200.000,-200.000,48.678,04400201*56
$AIPOV,045237.2587,48.731,48.731,-48.731,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,195.457,200.000,-200.000,195.457,-200.000,-200.000,48.731,04400201*53
$AIPOV,045237.3087,48.782,48.782,-48.782,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,195.034,200.000,-200.000,195.034,-200.000,-200.000,48.782,04400201*57
$AIPOV,045237.3587,48.833,48.833,-48.833,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,195.096,200.000,-200.000,195.096,-200.000,-200.000,48.833,04400201*52
$AIPOV,045237.4087,48.883,48.883,-48.883,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,195.639,200.000,-200.000,195.639,-200.000,-200.000,48.883,04400201*50
$AIPOV,045237.4587,48.932,48.932,-48.932,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,196.608,200.000,-200.000,196.608,-200.000,-200.000,48.932,04400201*55
$AIPOV,045237.5087,48.980,48.980,-48.980,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,197.909,200.000,-200.000,197.909,-200.000,-200.000,48.980,04400201*51
$AIPOV,045237.5587,49.027,49.027,-49.027,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,199.415,200.000,-200.000,199.415,-200.000,-200.000,49.027,04400201*54
$AIPOV,045237.6087,49.073,49.073,-49.073,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,200.981,200.000,-200.000,200.981,-200.000,-200.000,49.073,04400201*52
$AIPOV,045237.6587,49.118,49.118,-49.118,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,202.448,200.000,-200.000,202.448,-200.000,-200.000,49.118,04400201*57
$AIPOV,045237.7087,49.162,49.162,-49.162,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,203.676,200.000,-200.000,203.676,-200.000,-200.000,49.162,04400201*53
$AIPOV,045237.7587,49.205,49.205,-49.205,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,204.543,200.000,-200.000,204.543,-200.000,-200.000,49.205,04400201*56
$AIPOV,045237.8087,49.247,49.247,-49.247,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,204.966,200.000,-200.000,204.966,-200.000,-200.000,49.247,04400201*5C
$AIPOV,045237.8587,49.288,49.288,-49.288,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,204.903,200.000,-200.000,204.903,-200.000,-200.000,49.288,04400201*59
$AIPOV,045237.9087,49.328,49.328,-49.328,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,204.360,200.000,-200.000,204.360,-200.000,-200.000,49.328,04400201*5D
$AIPOV,045237.9587,49.367,49.367,-49.367,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,203.391,200.000,-200.000,203.391,-200.000,-200.000,49.367,04400201*58
$AIPOV,045238.0087,49.405,49.405,-49.405,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,202.089,200.000,-200.000,202.089,-200.000,-200.000,49.405,04400201*5B
$AIPOV,045238.0587,49.441,49.441,-49.441,99.999,-99.999,-99.999,0.00,0.00,0.00,41.90278199,012.49636600,0.000,200.584,200.000,-200.000,200.584,-200.000,-200.000,49.441,04400201*5E
